,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.necrosis,in.ROI.tumor_tissue
7147,7246,9959.88,42772.05,0.31,1.63,0.52,0.04,0.71,0.47,stroma,False,True,False
7148,7247,9491.64,42811.2,0.02,0.0,0.22,0.36,0.23,0.0,stroma,False,True,False
7149,7248,9598.76,42651.6,1.45,0.33,0.0,0.09,0.18,0.14,stroma,False,True,False
7150,7249,9678.88,42828.77,0.16,0.0,0.54,0.0,0.04,0.0,stroma,False,True,False
7151,7250,9943.78,42814.88,0.0,0.15,0.53,0.19,0.15,0.44,stroma,False,True,False
7152,7251,9432.8,42395.97,0.62,0.54,0.04,0.09,0.48,4.41,stroma,False,True,False
7153,7252,9553.45,42857.13,0.36,2.21,0.0,0.28,0.37,0.01,tumor,False,True,False
7154,7253,9786.59,42807.5,0.02,0.45,0.56,0.44,0.2,0.0,stroma,False,True,False
7155,7254,9672.85,42609.76,0.0,0.09,0.66,0.0,0.03,0.26,stroma,False,True,False
7156,7255,9597.44,42733.72,0.24,1.26,0.69,0.16,0.82,1.15,tumor,False,True,False
7157,7256,9433.77,42297.69,0.0,0.85,0.84,0.0,0.19,1.71,stroma,False,True,False
7158,7257,9467.02,42756.59,0.0,0.48,0.18,0.49,0.07,0.23,stroma,False,True,False
7159,7258,9635.22,42800.31,0.0,1.09,0.48,0.26,0.29,0.07,stroma,False,True,False
7160,7259,9694.52,42619.73,2.58,0.63,0.06,0.55,0.33,5.02,stroma,False,True,False
7161,7260,9519.85,42530.11,0.23,0.36,0.01,0.03,0.23,0.17,stroma,False,True,False
7162,7261,9632.24,42855.36,0.13,1.44,0.73,0.19,0.3,0.36,stroma,False,True,False
7163,7262,9421.87,42574.63,0.0,1.27,0.62,0.45,0.13,0.09,stroma,False,True,False
7164,7263,9676.75,42732.51,0.51,1.15,0.73,0.4,0.1,0.0,stroma,False,True,False
7165,7264,9633.17,42670.51,0.39,0.78,0.12,0.01,0.08,0.24,stroma,False,True,False
7166,7265,9391.61,42432.46,1.04,0.08,1.45,0.29,0.23,0.52,stroma,False,True,False
7167,7266,9569.51,42747.62,0.0,0.66,0.0,0.0,0.26,0.0,stroma,False,True,False
7168,7267,9501.22,42718.45,0.11,2.36,2.22,0.87,0.82,0.53,tumor,False,True,False
7169,7268,9542.94,42646.97,1.88,2.46,0.11,0.12,0.38,0.0,tumor,False,True,False
7170,7269,9685.35,42746.07,0.16,0.82,0.9,0.14,0.13,0.01,stroma,False,True,False
7171,7270,9836.94,42757.79,0.27,0.93,0.39,0.3,0.05,0.88,stroma,False,True,False
7172,7271,9690.34,42757.01,0.0,0.96,0.76,0.0,0.08,0.59,stroma,False,True,False
7173,7272,9788.61,42796.35,0.26,0.39,0.56,0.0,0.05,0.43,stroma,False,True,False
7174,7273,9875.64,42836.05,0.0,0.18,0.75,0.18,0.19,0.0,stroma,False,True,False
7175,7274,9825.89,42755.78,0.82,0.05,0.65,0.59,0.08,0.0,stroma,False,True,False
7176,7275,9696.62,42744.27,0.26,1.15,0.73,0.06,0.12,0.04,stroma,False,True,False
7177,7276,9437.07,42728.86,0.32,0.93,0.24,0.0,0.26,0.19,stroma,False,True,False
7178,7277,9434.54,42474.7,1.93,1.59,0.03,0.76,0.47,0.33,tumor,False,True,False
7179,7278,9499.24,42750.25,0.73,0.81,0.29,0.0,0.36,0.13,stroma,False,True,False
7180,7279,9396.48,42475.13,0.92,0.97,0.12,0.62,0.5,1.43,tumor,False,True,False
7181,7280,9603.0,42815.12,0.28,0.94,0.21,0.32,0.3,0.28,tumor,False,True,False
7182,7281,9483.74,42494.49,0.79,2.06,0.09,0.48,0.66,0.47,tumor,False,True,False
7183,7282,9481.53,42718.82,0.34,0.39,2.62,0.0,0.25,1.21,stroma,False,True,False
7184,7283,9508.03,42800.06,0.33,0.94,0.2,0.38,0.39,0.11,tumor,False,True,False
7185,7284,9553.09,42826.13,0.0,0.41,0.45,0.0,0.29,0.09,stroma,False,True,False
7186,7285,9383.84,42286.35,0.0,1.13,0.52,0.32,0.11,0.81,stroma,False,True,False
7187,7286,9386.55,42624.64,0.0,0.81,0.24,0.21,0.1,0.39,stroma,False,True,False
7188,7287,9522.72,42858.52,0.39,0.84,0.94,0.07,0.46,0.23,stroma,False,True,False
7189,7288,9605.22,42799.42,0.02,1.16,0.51,0.56,0.28,0.32,tumor,False,True,False
7190,7289,9484.71,42433.18,0.82,1.79,0.1,0.25,0.29,1.18,stroma,False,True,False
7191,7290,9618.28,42702.48,0.26,0.0,0.11,0.02,0.25,0.0,stroma,False,True,False
7192,7291,9459.76,42516.93,0.08,1.72,0.0,0.61,0.24,0.11,stroma,False,True,False
7193,7292,9661.47,42821.79,0.06,1.17,0.03,0.16,0.34,0.0,tumor,False,True,False
7194,7293,9467.87,42724.8,0.2,0.66,0.24,0.52,0.2,0.0,stroma,False,True,False
7195,7294,9565.18,42737.09,0.0,0.49,2.2,0.4,0.34,0.14,stroma,False,True,False
7196,7295,9930.2,42735.35,0.0,0.0,0.34,0.32,0.08,0.04,stroma,False,True,False
7197,7296,9695.39,42640.0,0.79,0.82,0.65,0.0,0.07,0.34,stroma,False,True,False
7198,7297,9525.93,42421.54,0.51,0.66,0.37,0.01,0.17,0.38,stroma,False,True,False
7199,7298,9810.7,42786.63,0.29,0.3,0.47,0.28,0.19,0.54,stroma,False,True,False
7200,7299,9419.69,42613.34,0.47,1.27,0.23,0.17,0.11,0.63,stroma,False,True,False
7201,7300,9548.19,42667.26,0.99,0.83,0.0,0.38,0.37,1.71,tumor,False,True,False
7202,7301,9422.95,42697.59,0.21,2.05,0.34,0.57,1.41,1.18,tumor,False,True,False
7203,7302,9653.22,42877.95,0.05,0.92,0.38,0.55,0.19,0.12,stroma,False,True,False
7204,7303,9669.87,42857.02,0.0,0.49,0.97,0.14,0.07,0.27,stroma,False,True,False
7205,7304,9685.6,42824.54,0.13,0.71,0.68,0.37,0.06,0.18,stroma,False,True,False
7206,7305,9655.24,42806.14,0.45,3.95,0.44,0.79,0.46,0.23,tumor,False,True,False
7207,7306,9907.53,42864.45,0.29,0.98,0.75,0.0,0.18,0.51,stroma,False,True,False
7208,7307,9940.87,42808.66,0.0,0.9,0.39,0.36,0.16,0.28,stroma,False,True,False
7209,7309,9575.76,42757.32,0.0,0.0,0.18,0.0,0.37,0.25,stroma,False,True,False
7210,7310,9729.66,42795.85,0.32,0.38,0.95,0.17,0.09,0.24,tumor,False,True,False
7211,7311,9414.23,42405.18,0.22,1.11,0.21,0.15,0.34,0.39,stroma,False,True,False
7212,7312,9566.14,42640.77,0.4,0.78,5.29,0.06,0.31,0.22,stroma,False,True,False
7213,7313,9401.53,42292.64,0.05,0.35,0.65,0.61,0.22,0.23,stroma,False,True,False
7214,7314,9631.92,42812.58,0.05,0.62,0.25,0.39,0.62,0.84,stroma,False,True,False
7215,7315,9610.53,42693.45,0.48,0.14,0.26,0.43,0.22,1.23,stroma,False,True,False
7216,7316,9843.16,42751.5,1.44,2.51,0.76,0.93,0.63,0.12,stroma,False,True,False
7217,7317,9669.5,42726.16,0.47,1.03,0.11,0.55,0.12,0.27,stroma,False,True,False
7218,7318,9480.3,42779.8,0.0,1.8,0.16,0.24,0.21,0.33,stroma,False,True,False
7219,7319,9539.38,42875.05,0.37,0.0,2.87,0.27,0.34,0.49,stroma,False,True,False
7220,7320,9457.12,42683.03,0.03,0.0,1.11,0.0,0.15,0.0,stroma,False,True,False
7221,7321,9589.45,42846.13,0.23,0.23,0.21,0.5,0.42,0.38,stroma,False,True,False
7222,7322,9797.02,42693.59,0.07,0.19,0.69,0.61,0.05,0.16,stroma,False,True,False
7223,7323,9406.99,42311.85,0.24,1.67,0.62,0.15,0.21,1.93,stroma,False,True,False
7224,7324,9903.04,42717.22,0.05,0.0,0.75,0.38,0.06,0.25,stroma,False,True,False
7225,7325,9700.81,42806.72,0.42,1.16,0.4,0.46,0.09,0.77,tumor,False,True,False
7226,7326,9549.18,42660.12,2.08,1.35,0.07,0.14,0.27,0.66,stroma,False,True,False
7227,7327,9955.15,42768.34,0.05,1.01,0.22,0.31,0.06,4.1,stroma,False,True,False
7228,7328,9498.1,42699.33,0.07,2.45,1.75,0.65,0.76,1.6,tumor,False,True,False
7229,7329,9415.01,42476.31,1.53,1.67,0.0,0.48,0.51,8.67,tumor,False,True,False
7230,7330,9642.94,42718.33,0.26,0.27,0.42,0.0,0.55,3.34,stroma,False,True,False
7231,7331,9882.0,42855.65,0.32,0.93,0.87,0.0,0.2,1.06,stroma,False,True,False
7232,7332,9421.86,42383.42,2.43,0.91,0.03,0.65,0.37,4.04,stroma,False,True,False
7233,7333,9486.65,42732.99,0.13,1.0,0.44,0.11,0.3,0.62,stroma,False,True,False
7234,7334,9916.49,42724.2,0.0,0.03,0.35,0.41,0.09,0.37,stroma,False,True,False
7235,7335,9448.11,42711.43,0.0,0.17,0.53,0.17,0.3,2.42,stroma,False,True,False
7236,7336,9936.52,42855.04,0.0,0.68,0.75,0.06,0.11,0.02,stroma,False,True,False
7237,7337,9586.31,42713.75,0.0,3.46,0.28,0.7,0.86,0.82,tumor,False,True,False
7238,7338,9665.13,42771.33,0.11,1.18,0.89,0.0,0.09,0.03,tumor,False,True,False
7239,7339,9460.84,42672.68,0.73,0.48,0.11,0.12,0.18,0.63,stroma,False,True,False
7240,7340,9728.31,42807.23,0.06,0.94,1.04,0.24,0.07,0.36,tumor,False,True,False
7241,7341,9518.19,42463.21,0.29,0.42,0.29,0.0,0.07,0.23,stroma,False,True,False
7242,7342,9491.28,42767.64,0.34,1.84,0.3,0.0,0.34,0.46,stroma,False,True,False
7243,7343,9648.42,42816.71,0.0,1.28,0.22,0.38,0.47,0.71,tumor,False,True,False
7244,7344,9645.65,42866.37,0.0,0.04,0.3,0.29,0.27,1.03,stroma,False,True,False
7245,7345,9561.01,42678.1,0.1,0.48,0.29,0.36,0.26,0.53,stroma,False,True,False
7246,7346,9703.77,42767.72,0.1,0.46,1.19,0.0,0.06,0.14,stroma,False,True,False
7247,7347,9600.54,42712.55,0.31,1.51,0.07,0.25,0.36,0.0,tumor,False,True,False
7248,7348,9781.41,42802.31,0.45,0.67,0.87,0.84,0.08,0.39,stroma,False,True,False
7249,7349,9701.7,42551.2,0.14,0.45,0.1,0.57,0.01,0.47,stroma,False,True,False
7250,7350,9695.05,42777.84,0.0,0.42,0.93,0.14,0.07,0.31,tumor,False,True,False
7251,7351,9444.34,42840.2,0.65,1.24,0.0,0.47,0.15,0.4,stroma,False,True,False
7252,7352,9547.78,42402.04,0.45,0.29,0.19,0.28,0.06,0.09,stroma,False,True,False
7253,7353,9472.22,42518.22,0.49,1.16,0.13,0.11,0.43,8.68,stroma,False,True,False
7254,7354,9880.63,42759.89,0.47,0.0,0.44,0.01,0.04,0.52,stroma,False,True,False
7255,7355,9560.13,42836.25,0.0,1.38,0.17,0.0,0.3,0.59,stroma,False,True,False
7256,7356,9608.7,42720.71,0.48,0.0,0.0,0.15,0.35,0.98,stroma,False,True,False
7257,7357,9587.92,42651.12,0.27,0.76,1.27,0.48,0.28,0.0,tumor,False,True,False
7258,7358,9428.71,42408.31,0.25,0.71,0.03,0.45,0.16,0.57,stroma,False,True,False
7259,7359,9803.8,42780.79,0.11,1.81,0.54,0.19,0.56,0.0,stroma,False,True,False
7260,7360,9934.82,42743.93,0.14,0.85,0.74,0.0,0.07,0.4,stroma,False,True,False
7261,7361,9585.91,42710.91,0.0,0.93,0.09,0.08,0.17,0.28,stroma,False,True,False
7262,7362,9480.33,42700.95,0.04,3.13,0.7,0.18,0.68,0.14,tumor,False,True,False
7263,7363,9636.98,42698.23,0.34,1.71,0.13,0.89,0.41,0.0,tumor,False,True,False
7264,7364,9383.29,42730.72,1.27,0.72,0.33,0.08,0.04,0.15,stroma,False,True,False
7265,7365,9682.53,42857.55,0.08,0.17,0.78,0.0,0.07,0.52,stroma,False,True,False
7266,7366,9442.22,42399.45,0.77,0.15,0.0,0.69,0.28,2.08,stroma,False,True,False
7267,7367,9581.08,42765.16,0.0,1.14,0.27,0.33,0.39,0.05,tumor,False,True,False
7268,7368,9694.86,42743.7,0.26,0.15,0.99,0.0,0.06,0.36,stroma,False,True,False
7269,7369,9650.6,42778.65,0.64,0.0,0.9,0.1,0.09,0.0,stroma,False,True,False
7270,7370,9397.29,42379.21,1.13,0.0,0.0,0.0,0.4,3.86,stroma,False,True,False
7271,7371,9529.13,42813.71,0.31,1.98,0.17,0.07,0.31,0.0,tumor,False,True,False
7272,7372,9436.23,42726.44,0.28,0.67,0.21,0.57,0.26,0.45,stroma,False,True,False
7273,7373,9967.6,42783.67,0.0,0.3,0.71,0.0,0.05,0.66,stroma,False,True,False
7274,7374,9453.24,42394.73,0.29,0.0,3.66,0.76,0.18,0.0,stroma,False,True,False
7275,7375,9602.88,42824.63,0.03,0.48,0.35,0.0,0.28,0.0,tumor,False,True,False
7276,7376,9632.22,42728.59,0.36,1.33,0.1,0.27,0.46,0.91,tumor,False,True,False
7277,7377,9523.54,42792.16,0.25,0.0,0.18,0.56,0.7,0.8,stroma,False,True,False
7278,7378,9454.99,42468.99,0.47,1.16,0.0,0.36,0.32,0.22,tumor,False,True,False
7279,7379,9809.18,42756.38,0.22,0.48,0.44,0.28,0.0,0.39,stroma,False,True,False
7280,7380,9710.29,42839.49,0.0,0.44,0.52,0.05,0.1,0.09,stroma,False,True,False
7281,7381,9894.0,42860.54,0.0,0.63,0.63,0.03,0.14,1.82,stroma,False,True,False
7282,7382,9592.31,42720.84,0.07,1.18,0.0,0.29,0.59,0.07,tumor,False,True,False
7283,7383,9526.25,42655.67,0.62,0.39,0.02,0.0,0.42,4.14,stroma,False,True,False
7284,7384,9826.83,42781.91,0.17,1.04,0.74,0.12,0.31,0.04,stroma,False,True,False
7285,7385,9822.56,42774.24,0.53,0.48,0.37,0.0,0.45,0.31,stroma,False,True,False
7286,7386,9830.49,42829.15,0.0,0.34,0.54,0.48,0.08,1.28,stroma,False,True,False
7287,7387,9398.92,42728.57,1.15,0.8,0.06,0.74,0.21,0.47,stroma,False,True,False
7288,7388,9837.38,42804.46,0.69,0.68,0.59,0.62,0.18,0.43,stroma,False,True,False
7289,7389,9623.11,42808.43,0.0,2.37,0.58,0.18,0.34,0.51,stroma,False,True,False
7290,7390,9431.71,42704.81,0.48,1.31,0.14,0.74,0.72,0.35,tumor,False,True,False
7291,7391,9704.16,42754.83,0.21,1.26,0.68,0.0,0.08,0.04,stroma,False,True,False
7292,7392,9811.33,42830.89,0.01,0.57,0.5,0.0,0.05,0.57,stroma,False,True,False
7293,7393,9524.34,42739.35,0.27,1.6,0.31,0.9,0.32,0.0,tumor,False,True,False
7294,7394,9551.96,42710.09,0.0,1.71,0.88,0.21,0.61,2.06,tumor,False,True,False
7295,7395,9790.79,42802.2,0.05,0.35,0.87,0.51,0.09,0.02,stroma,False,True,False
7296,7396,9506.2,42798.35,0.1,2.1,0.05,0.21,0.49,0.33,tumor,False,True,False
7297,7397,9561.72,42682.86,0.59,1.32,0.2,0.43,0.23,1.17,stroma,False,True,False
7298,7398,9575.89,42656.54,0.34,1.48,0.35,0.21,0.37,0.0,tumor,False,True,False
7299,7399,9561.73,42755.73,0.0,1.5,0.0,0.38,0.42,0.37,tumor,False,True,False
7300,7400,9917.1,42758.02,0.02,0.07,0.37,0.01,0.02,0.68,stroma,False,True,False
7301,7401,9854.96,42732.07,1.49,0.93,0.39,0.21,0.18,0.0,stroma,False,True,False
7302,7402,9479.13,42500.39,0.78,1.76,0.0,0.35,0.65,1.3,tumor,False,True,False
7303,7403,9943.52,42854.79,0.09,0.82,1.04,0.37,0.17,0.47,stroma,False,True,False
7304,7404,9464.53,42701.48,0.32,0.6,0.45,0.07,0.31,0.0,stroma,False,True,False
7305,7405,9450.13,42608.44,0.0,0.35,0.26,0.5,0.07,0.03,stroma,False,True,False
7306,7406,9548.36,42779.43,0.0,0.7,0.39,0.58,0.39,0.37,stroma,False,True,False
7307,7407,9424.69,42445.9,0.77,0.62,0.05,0.47,0.4,4.02,tumor,False,True,False
7308,7408,9521.63,42426.62,0.75,1.09,0.32,0.65,0.09,0.33,stroma,False,True,False
7309,7409,9556.2,42707.26,0.06,0.84,0.5,0.25,0.27,0.4,stroma,False,True,False
7310,7410,9438.53,42414.16,2.35,1.14,0.0,0.4,0.5,1.74,stroma,False,True,False
7311,7411,9987.88,42769.73,0.26,0.64,0.39,0.3,0.05,0.0,stroma,False,True,False
7312,7412,9486.06,42825.1,0.09,0.98,0.1,0.13,0.22,0.26,tumor,False,True,False
7313,7413,9482.52,42609.02,0.15,0.0,0.0,0.0,0.19,0.0,stroma,False,True,False
7314,7414,9588.61,42812.99,0.34,1.04,0.03,0.26,0.32,0.22,tumor,False,True,False
7315,7415,9465.25,42733.34,0.0,0.16,0.08,0.43,0.21,0.3,stroma,False,True,False
7316,7416,9659.06,42676.88,0.36,0.76,0.62,0.21,0.05,0.0,stroma,False,True,False
7317,7417,9607.17,42734.03,0.39,2.46,0.21,0.59,0.81,1.0,tumor,False,True,False
7318,7418,9497.06,42813.66,0.01,1.06,1.03,0.44,0.33,0.29,tumor,False,True,False
7319,7419,9958.75,42751.77,0.04,0.39,0.35,0.04,0.1,0.85,stroma,False,True,False
7320,7420,9576.22,42859.84,0.29,0.81,0.44,0.49,0.32,1.04,stroma,False,True,False
7321,7421,9967.95,42694.11,0.76,0.0,0.38,0.69,0.29,0.34,stroma,False,True,False
7322,7422,9946.26,42840.14,0.0,0.67,0.52,0.0,0.09,0.0,stroma,False,True,False
7323,7423,9508.16,42683.89,0.15,0.0,0.23,0.59,0.07,0.46,stroma,False,True,False
7324,7424,9514.28,42776.46,0.16,1.2,0.35,0.0,0.36,0.22,stroma,False,True,False
7325,7425,9903.81,42746.56,1.17,0.38,0.62,0.19,0.08,0.54,stroma,False,True,False
7326,7426,9578.57,42835.93,0.02,1.11,0.09,0.05,0.4,0.53,stroma,False,True,False
7327,7427,9517.28,42771.74,0.17,0.8,0.29,0.23,0.24,0.96,stroma,False,True,False
7328,7428,9389.09,42286.88,0.23,0.16,0.43,0.12,0.15,0.28,stroma,False,True,False
7329,7429,9584.66,42859.22,0.16,0.66,0.32,0.3,0.4,0.69,stroma,False,True,False
7330,7430,9503.5,42857.54,0.42,0.0,0.0,0.0,0.11,0.65,stroma,False,True,False
7331,7431,9942.76,42775.07,0.18,0.6,0.55,0.38,0.44,0.22,stroma,False,True,False
7332,7432,9626.24,42803.92,0.0,0.17,0.28,0.39,0.76,0.33,stroma,False,True,False
7333,7433,9799.57,42861.35,0.73,1.16,0.0,0.45,0.2,0.4,stroma,False,True,False
7334,7434,9903.7,42847.65,0.25,1.35,0.39,0.25,0.29,0.7,stroma,False,True,False
7335,7435,9534.03,42824.08,0.22,1.0,0.21,0.0,0.36,0.0,tumor,False,True,False
7336,7436,9665.33,42631.6,0.08,0.32,0.63,0.0,0.0,0.21,stroma,False,True,False
7337,7437,9609.64,42699.75,0.19,1.08,0.15,0.49,0.28,0.08,stroma,False,True,False
7338,7438,9490.66,42727.73,0.25,0.0,0.55,0.37,0.51,1.51,stroma,False,True,False
7339,7439,9977.87,42787.21,0.41,0.82,0.68,0.49,0.19,0.23,stroma,False,True,False
7340,7440,9542.3,42751.24,0.36,0.77,0.46,0.6,0.53,0.22,stroma,False,True,False
7341,7441,9490.82,42802.47,0.12,1.09,0.63,0.54,0.39,0.11,tumor,False,True,False
7342,7442,9801.98,42727.7,0.0,0.59,0.46,0.0,0.12,0.37,stroma,False,True,False
7343,7443,9421.43,42434.17,4.42,0.89,0.09,0.82,0.29,2.74,stroma,False,True,False
7344,7444,9481.81,42818.12,0.12,0.81,0.15,0.28,0.08,0.0,stroma,False,True,False
7345,7445,9625.6,42667.78,0.48,0.75,0.03,0.48,0.09,0.66,stroma,False,True,False
7346,7446,9538.17,42659.76,2.14,1.58,0.05,0.3,0.4,0.7,tumor,False,True,False
7347,7447,9568.35,42828.33,0.0,1.96,0.0,0.43,0.27,0.0,stroma,False,True,False
7348,7448,9850.7,42758.13,1.1,1.28,0.25,0.31,0.25,0.55,stroma,False,True,False
7349,7449,9545.46,42791.5,0.06,0.45,0.07,0.0,0.2,0.57,stroma,False,True,False
7350,7450,9868.67,42848.87,0.08,0.0,0.6,0.03,0.11,0.01,stroma,False,True,False
7351,7451,9924.12,42732.29,0.35,0.56,0.59,0.06,0.08,0.0,stroma,False,True,False
7352,7452,9603.28,42788.03,0.28,0.51,1.12,0.19,0.42,0.75,tumor,False,True,False
7353,7453,9418.14,42417.81,0.48,0.54,0.31,0.28,0.43,0.0,stroma,False,True,False
7354,7454,9966.7,42844.69,0.25,0.61,0.75,0.45,0.14,0.25,stroma,False,True,False
7355,7455,9607.99,42876.49,0.15,0.12,1.16,0.06,0.29,0.01,stroma,False,True,False
7356,7456,9642.52,42605.9,0.05,0.52,0.74,0.26,0.15,0.54,stroma,False,True,False
7357,7457,9484.83,42725.45,0.0,1.29,0.24,0.14,0.95,0.1,stroma,False,True,False
7358,7458,9544.65,42756.06,0.32,0.49,0.38,0.0,0.3,0.26,stroma,False,True,False
7359,7459,9443.98,42863.21,1.61,1.1,0.18,0.34,0.22,1.02,stroma,False,True,False
7360,7460,9559.97,42652.99,0.35,1.78,0.0,0.0,0.2,0.0,tumor,False,True,False
7361,7461,9472.27,42685.43,0.07,1.63,0.16,0.0,0.32,0.96,tumor,False,True,False
7362,7462,9500.4,42739.69,0.32,0.0,0.14,0.0,0.22,0.77,stroma,False,True,False
7363,7463,9732.54,42634.63,0.15,0.0,0.41,0.26,0.17,0.01,stroma,False,True,False
7364,7464,9896.26,42767.75,0.0,0.73,0.33,0.0,0.11,0.52,stroma,False,True,False
7365,7465,9815.34,42837.04,1.16,0.33,0.77,0.48,0.11,0.66,stroma,False,True,False
7366,7466,9904.74,42734.99,0.02,1.01,0.29,0.0,0.11,0.76,stroma,False,True,False
7367,7467,9429.05,42711.5,0.13,0.89,0.29,0.2,0.42,0.37,tumor,False,True,False
7368,7468,9442.32,42431.52,2.13,1.5,0.05,0.45,0.59,0.31,stroma,False,True,False
7369,7469,9725.8,42819.51,0.49,0.53,0.87,0.01,0.08,0.38,stroma,False,True,False
7370,7470,9403.43,42448.57,0.51,0.0,0.13,0.49,0.37,1.05,tumor,False,True,False
7371,7471,9886.54,42757.68,1.05,1.37,0.81,0.0,0.1,0.16,stroma,False,True,False
7372,7472,9467.23,42684.36,0.33,1.13,0.09,0.13,0.17,0.0,tumor,False,True,False
7373,7473,9644.96,42817.21,0.1,1.45,1.13,0.09,0.36,0.47,tumor,False,True,False
7374,7474,9681.44,42605.35,0.13,1.99,0.81,0.34,0.05,0.25,stroma,False,True,False
7375,7475,9535.57,42519.03,0.46,1.23,0.58,0.26,0.26,0.0,stroma,False,True,False
7376,7476,9573.91,42818.46,0.0,1.24,0.2,0.17,0.27,0.34,stroma,False,True,False
7377,7477,9644.22,42818.34,0.42,1.9,0.38,0.37,0.35,0.38,tumor,False,True,False
7378,7478,9533.21,42707.84,0.24,1.51,0.09,0.29,0.26,0.63,tumor,False,True,False
7379,7479,9889.36,42737.65,0.69,0.69,0.51,0.07,0.1,0.07,stroma,False,True,False
7380,7480,9541.55,42965.74,0.4,0.75,0.73,0.0,0.07,0.36,stroma,False,True,False
7381,7481,9822.74,42895.13,0.15,0.0,0.73,0.41,0.12,0.0,stroma,False,True,False
7382,7482,9409.82,42981.13,0.0,0.55,0.56,0.28,0.06,0.0,stroma,False,True,False
7383,7483,9795.92,43087.72,0.0,0.57,0.61,0.0,0.18,0.0,stroma,False,True,False
7384,7484,9455.43,43075.1,0.25,1.56,0.63,0.64,0.29,0.86,tumor,False,True,False
7385,7485,9432.94,43076.07,0.23,0.0,0.08,0.0,0.17,0.0,stroma,False,True,False
7386,7486,9955.2,42971.17,0.0,0.4,0.67,0.0,0.11,0.14,stroma,False,True,False
7387,7487,9551.14,43121.68,0.23,0.82,0.47,0.14,0.08,0.28,stroma,False,True,False
7388,7488,9910.55,42944.28,0.13,0.77,0.39,0.11,0.33,0.0,stroma,False,True,False
7389,7489,9843.28,43015.82,0.0,1.54,0.59,0.05,0.24,0.27,stroma,False,True,False
7390,7490,9976.83,43030.99,0.17,0.09,0.7,0.0,0.16,0.0,stroma,False,True,False
7391,7491,9453.39,43077.39,0.16,1.36,0.22,0.0,0.37,0.0,tumor,False,True,False
7392,7492,9824.7,43145.83,0.1,0.43,0.32,0.0,0.16,0.07,stroma,False,True,False
7393,7493,9953.65,43181.58,0.28,0.63,0.58,0.33,0.15,0.0,stroma,False,True,False
7394,7494,9793.14,43172.26,0.0,0.26,0.35,0.03,0.04,0.43,stroma,False,True,False
7395,7495,9775.35,42943.93,0.14,0.97,0.74,0.31,0.27,0.35,stroma,False,True,False
7396,7496,9838.56,43032.08,0.18,0.77,0.61,0.12,0.11,0.25,stroma,False,True,False
7397,7497,9874.62,43129.63,0.21,0.17,0.6,0.09,0.06,0.28,stroma,False,True,False
7398,7498,9845.8,43048.63,0.03,1.19,0.45,0.28,0.07,0.0,stroma,False,True,False
7399,7499,9554.55,43023.65,0.0,1.1,0.65,0.06,0.1,0.39,stroma,False,True,False
7400,7500,9760.63,43091.35,0.0,0.0,0.37,0.19,0.14,0.33,stroma,False,True,False
7401,7501,9416.93,43023.08,0.68,1.19,0.59,0.11,0.04,0.26,tumor,False,True,False
7402,7502,9768.38,42984.74,0.28,0.64,0.5,0.11,0.06,0.0,stroma,False,True,False
7403,7503,9788.27,43077.02,0.16,0.8,0.09,0.0,0.15,2.52,stroma,False,True,False
7404,7504,9436.08,43118.13,0.84,0.53,0.65,0.0,0.19,0.0,stroma,False,True,False
7405,7505,9848.29,43086.19,0.21,0.29,0.4,0.33,0.09,0.2,stroma,False,True,False
7406,7506,9794.33,42955.57,0.0,0.35,0.43,0.01,0.04,0.2,stroma,False,True,False
7407,7507,9966.55,43119.9,0.0,1.02,0.49,0.28,0.15,0.96,stroma,False,True,False
7408,7508,9893.55,43083.64,0.27,0.0,0.4,0.0,0.05,0.0,stroma,False,True,False
7409,7509,9857.45,43037.58,0.22,1.48,0.38,0.16,0.16,0.3,stroma,False,True,False
7410,7510,9959.28,42967.53,0.28,0.0,0.53,0.0,0.11,0.24,stroma,False,True,False
7411,7511,9982.06,43192.98,0.0,0.72,0.51,0.0,0.06,0.0,stroma,False,True,False
7412,7512,9919.13,42972.36,0.33,0.0,0.77,0.35,0.07,0.0,stroma,False,True,False
7413,7513,9892.39,42892.07,0.16,1.43,0.6,0.2,0.09,0.6,stroma,False,True,False
7414,7514,9884.65,43224.93,0.0,0.58,0.31,0.19,0.08,0.0,stroma,False,False,False
7415,7515,9903.76,43070.23,0.15,0.08,0.54,0.0,0.06,0.49,stroma,False,True,False
7416,7516,9459.34,43084.31,0.0,1.95,0.43,0.11,0.29,0.11,tumor,False,True,False
7417,7517,9731.76,42962.28,0.07,0.67,0.32,0.28,0.06,0.04,stroma,False,True,False
7418,7518,9829.45,43056.17,0.03,0.89,0.44,0.25,0.24,0.1,stroma,False,True,False
7419,7519,9408.68,43148.31,0.0,0.97,0.39,0.0,0.22,0.22,stroma,False,True,False
7420,7520,9822.42,42933.64,0.0,0.55,0.0,0.43,0.3,4.71,stroma,False,True,False
7421,7521,9847.77,43111.73,0.19,0.64,0.42,0.24,0.18,0.18,stroma,False,True,False
7422,7522,9434.03,42966.5,0.6,0.41,0.3,0.15,0.06,0.0,tumor,False,True,False
7423,7523,9847.91,43139.43,0.31,0.4,0.62,0.0,0.08,0.36,stroma,False,True,False
